epoch,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas
1752493022,17685.867,17685.867,17684.894,17684.894,0.9729999999981374,-0.9830000000001746,-5.501568003412767e-05,9.579362561765406e-05,47.6645190980198,17683.45086114777,0.9729999999981374,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493082,17684.89,17684.89,17683.773,17683.773,1.1169999999983702,-1.120999999999185,-6.316126365492634e-05,9.457764906820608e-05,47.63894212341901,17683.509431847906,1.1169999999983702,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493142,17683.744,17683.744,17682.848,17682.848,0.8959999999970023,-0.9249999999992724,-5.066800333668042e-05,-5.655356886276658e-05,47.704767022338395,17683.38917151166,0.8959999999970023,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493202,17682.838,17682.838,17681.797,17681.797,1.0410000000010768,-1.051000000003114,-5.887064056126493e-05,-5.689616501063302e-05,47.87197165196708,17683.099685782006,1.0410000000010768,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493262,17681.777,17681.777,17680.598,17680.598,1.1789999999964493,-1.198999999996886,-6.667881853709893e-05,-5.887888122481966e-05,47.65172717862476,17682.64483382134,1.1789999999964493,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493322,17680.597,17680.597,17679.638,17679.638,0.9590000000025611,-0.9600000000027649,-5.424024991930765e-05,-5.872379520185566e-05,47.71026064258699,17682.098136762615,0.9590000000025611,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493382,17679.62,17679.62,17678.646,17678.646,0.9739999999983411,-0.9919999999983702,-5.509168183469674e-05,-5.7109878837809734e-05,48.12964684014806,17681.470475532748,0.9739999999983411,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493442,17678.625,17678.625,17677.729,17677.729,0.8960000000006403,-0.9170000000012806,-5.0682674699001774e-05,-5.711281311027401e-05,48.346818111089725,17680.790207253776,0.8960000000006403,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493502,17677.725,17677.725,17676.84,17676.84,0.8849999999983993,-0.8889999999992142,-5.006300301641752e-05,-5.535128560130452e-05,48.906114739906194,17680.07198775279,0.8849999999983993,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493562,17676.836,17676.836,17675.629,17675.629,1.2069999999985157,-1.2109999999993306,-6.828145036807015e-05,-5.567181196749877e-05,48.26233836834463,17679.26417179744,1.2069999999985157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493623,17675.612,17675.612,17674.565,17674.565,1.0470000000022992,-1.0640000000021246,-5.923415834214392e-05,-5.667059365206602e-05,48.17255145148865,17678.409776924884,1.0470000000022992,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493682,17674.544,17732.085,17674.544,17731.871,57.54099999999744,57.306000000000495,0.0032434783041643107,0.0006030434035477355,81.08039276719438,17688.129999302168,57.3269999999975,0.2139999999999418,0.0,0.2139999999999418,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752493742,17731.849,17731.849,17730.622,17730.622,1.2269999999989523,-1.2489999999997963,-6.91975213639002e-05,0.0005993404342147558,80.82993638658873,17695.855817610853,1.2269999999989523,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493802,17730.614,17730.614,17729.528,17729.528,1.0860000000029686,-1.0940000000009604,-6.124999393720761e-05,0.0005971030360305978,80.75703555473865,17701.978032590687,1.0860000000029686,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493862,17729.486,17729.486,17728.218,17728.218,1.268000000000029,-1.3099999999976717,-7.15192758549249e-05,0.0005964554709332268,80.38660083043446,17706.748935756008,1.268000000000029,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493923,17728.216,17728.216,17727.141,17727.141,1.0750000000007276,-1.077000000001135,-6.063779908822905e-05,0.0005961747427840097,80.43624726292538,17710.45658380036,1.0750000000007276,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752493982,17727.124,17727.124,17726.101,17726.101,1.0230000000010477,-1.0400000000008731,-5.770817646455498e-05,-6.406255334176334e-05,80.30661864655792,17713.301023109372,1.0230000000010477,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494042,17726.087,17726.087,17725.117,17725.117,0.9700000000011642,-0.9840000000003783,-5.4721608892090184e-05,-6.116737084740135e-05,80.38209055714451,17715.449382543924,0.9700000000011642,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494103,17725.089,17725.089,17724.095,17724.095,0.9939999999987776,-1.021999999997206,-5.607870290517456e-05,-6.013311264099474e-05,80.58215566336104,17717.02131299038,0.9939999999987776,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494162,17724.055,17724.055,17722.985,17722.985,1.069999999999709,-1.110000000000582,-6.036993227563946e-05,-5.790324392513764e-05,80.41254472742716,17718.105619719296,1.069999999999709,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494222,17722.981,17747.93,17722.69,17747.236,25.2400000000016,24.251000000000204,0.001368562094604797,0.00022793673481346757,86.28179086792731,17723.402052497662,24.25500000000102,0.6939999999995052,0.29100000000107684,0.9850000000005821,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752494282,17747.192,17747.192,17746.307,17746.307,0.8849999999983993,-0.9290000000000873,-4.986704375533884e-05,0.0002295049613553108,86.27083862232446,17727.566588407233,0.8849999999983993,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494342,17746.289,17746.289,17745.237,17745.237,1.0519999999996799,-1.069999999999709,-5.927999932829223e-05,0.0002285932832680704,86.10597886335105,17730.77939051506,1.0519999999996799,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494402,17745.209,17745.209,17744.151,17744.151,1.0579999999972642,-1.0859999999993306,-5.962172663039721e-05,0.00022788467852302585,86.21976488497994,17733.210592239655,1.0579999999972642,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494462,17744.142,17744.142,17743.202,17743.202,0.9399999999986903,-0.9490000000005239,-5.2975229796892425e-05,0.0002293636190187752,86.32471395154546,17735.027211832505,0.9399999999986903,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494523,17743.189,17743.189,17742.028,17742.028,1.1610000000000582,-1.1740000000027067,-6.543355875880364e-05,-5.743551165394487e-05,63.24423001694997,17736.300082408467,1.1610000000000582,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494583,17742.024,17742.024,17740.89,17740.89,1.1340000000018335,-1.1379999999990105,-6.391604475350916e-05,-6.0245311853578934e-05,63.42783909609239,17737.134612879712,1.1340000000018335,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494642,17740.873,17740.873,17739.695,17739.695,1.1779999999998836,-1.194999999999709,-6.640034005090299e-05,-6.166937999810108e-05,63.26072779444569,17737.600137810725,1.1779999999998836,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494702,17739.693,17739.693,17738.582,17738.582,1.1110000000007858,-1.1130000000011933,-6.262791582699801e-05,-6.227061783742124e-05,63.58749803345357,17737.778658208827,1.1110000000007858,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494762,17738.555,17738.555,17737.404,17737.404,1.151000000001659,-1.1779999999998836,-6.488690877028365e-05,-6.465295363209948e-05,63.41954549020455,17737.71053853454,1.151000000001659,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494823,17737.394,17737.394,17736.278,17736.278,1.1160000000018044,-1.1260000000002037,-6.291792356880636e-05,-6.414982659410005e-05,63.277234181343104,17737.450076982863,1.1160000000018044,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752494883,17736.232,17737.145,17735.115,17737.136,2.029999999998836,0.8580000000001746,5.0969112266835035e-05,-4.11727951900312e-05,65.73208722741443,17737.39297207695,0.9039999999986321,0.009000000001833541,1.1169999999983702,1.1260000000002037,0,0.58,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752494942,17737.116,17737.116,17735.931,17735.931,1.1850000000013097,-1.2049999999981083,-6.680905734626247e-05,-4.12545386491031e-05,65.41868584232049,17737.12715897211,1.1850000000013097,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495002,17735.915,17735.915,17734.855,17734.855,1.0600000000013097,-1.0760000000009313,-5.976573523279231e-05,-4.068210253026195e-05,65.47668718055496,17736.714039159066,1.0600000000013097,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495062,17734.814,17734.814,17733.933,17733.933,0.8809999999975844,-0.9219999999986612,-4.967630334310721e-05,-3.7639981444826664e-05,5.712763832479936,17736.20839567566,0.8809999999975844,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495123,17733.919,17733.919,17732.715,17732.715,1.2040000000015425,-1.2180000000007567,-6.789249460322573e-05,-3.8634895651710536e-05,5.604912464071873,17735.5732328256,1.2040000000015425,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495183,17732.69,17732.69,17731.504,17731.504,1.1859999999978754,-1.2109999999993306,-6.688212561082811e-05,-6.220514322724317e-05,5.553757524759817,17734.833372311918,1.1859999999978754,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495243,17731.484,17731.484,17730.408,17730.408,1.0760000000009313,-1.0960000000013679,-6.0683020101472124e-05,-6.09799357782851e-05,5.5501649524551055,17734.028759164357,1.0760000000009313,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495299,17730.385,17730.385,17729.344,17729.344,1.0409999999974389,-1.0639999999984866,-5.871276906832192e-05,-6.0769342545391026e-05,5.509181969950845,17733.176984770893,1.0409999999974389,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495359,17729.341,17729.341,17728.351,17728.351,0.9900000000016007,-0.9930000000022119,-5.583963893534456e-05,-6.200200966383849e-05,5.573962190607247,17732.299532994428,0.9900000000016007,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495419,17728.335,17728.335,17727.179,17727.179,1.1559999999990396,-1.1719999999986612,-6.520634904513253e-05,-6.146478055221984e-05,5.56167757827312,17731.368526995506,1.1559999999990396,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495479,17727.177,17727.177,17725.983,17725.983,1.1939999999995052,-1.1959999999999127,-6.735420986655152e-05,-6.155919740336454e-05,5.561317085819169,17730.389340269106,1.1939999999995052,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495539,17725.968,17725.968,17725.001,17725.001,0.967000000000553,-0.9819999999999709,-5.455273302990014e-05,-6.033313998905013e-05,5.608942929987904,17729.40964203842,0.967000000000553,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495599,17724.965,17724.965,17723.92,17723.92,1.0450000000018917,-1.08100000000195,-5.895639286181336e-05,-6.038186474774843e-05,5.644736842106141,17728.411525304226,1.0450000000018917,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495659,17723.912,17723.912,17722.886,17722.886,1.026000000001659,-1.0339999999996508,-5.788789743492627e-05,-6.0791516447664766e-05,5.6791104050844865,17727.406884339878,1.026000000001659,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495719,17722.868,17722.868,17721.783,17721.783,1.0849999999991269,-1.102999999999156,-6.122033973277502e-05,-5.9994314585193265e-05,0.0,17726.3843599145,1.0849999999991269,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495779,17721.757,17721.757,17720.754,17720.754,1.0030000000006112,-1.0289999999986321,-5.659709700345237e-05,-5.7842892012573424e-05,0.0,17725.360658111927,1.0030000000006112,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495840,17720.744,17720.744,17719.664,17719.664,1.0799999999981083,-1.0900000000001455,-6.0945522377509e-05,-5.9121449882095205e-05,0.0,17724.324902091637,1.0799999999981083,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495899,17719.611,17719.611,17718.476,17718.476,1.1350000000020373,-1.1880000000019209,-6.405332487276596e-05,-6.014083628428572e-05,0.0,17723.26146534776,1.1350000000020373,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752495959,17718.44,17718.44,17717.407,17717.407,1.032999999999447,-1.0689999999995052,-5.8300843640831084e-05,-6.022342552546669e-05,0.0,17722.19701710277,1.032999999999447,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496019,17717.388,17717.388,17716.279,17716.279,1.1090000000003783,-1.1280000000006112,-6.259387670464622e-05,-6.049813291984093e-05,0.0,17721.12101399324,1.1090000000003783,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496079,17716.267,17716.267,17715.226,17715.226,1.0410000000010768,-1.0529999999998836,-5.875955696541923e-05,-6.09306249122343e-05,0.0,17720.049193267252,1.0410000000010768,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496139,17715.194,17715.194,17714.122,17714.122,1.0720000000001164,-1.1039999999993597,-6.051302627564318e-05,-6.084412569186113e-05,0.0,17718.971521764175,1.0720000000001164,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496199,17714.116,17714.116,17712.971,17712.971,1.1450000000004366,-1.150999999998021,-6.463771604523965e-05,-6.096100392635588e-05,0.0,17717.880517807112,1.1450000000004366,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496259,17712.945,17712.945,17712.118,17712.118,0.827000000001135,-0.853000000002794,-4.668901755191669e-05,-5.863863870857299e-05,0.0,17716.83278729679,0.827000000001135,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496319,17712.101,17712.101,17711.211,17711.211,0.8899999999994179,-0.9069999999992433,-5.02481326184521e-05,-5.6169489891334175e-05,0.0,17715.81064415198,0.8899999999994179,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496379,17711.2,17711.2,17709.982,17709.982,1.2180000000007567,-1.2289999999993597,-6.877004381412646e-05,-5.817158726107562e-05,0.0,17714.750890669864,1.2180000000007567,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496439,17709.973,17709.973,17708.847,17708.847,1.1260000000002037,-1.1349999999983993,-6.35799952941884e-05,-5.8784981064784666e-05,0.0,17713.677456002682,1.1260000000002037,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496499,17708.839,17708.839,17707.978,17707.978,0.8610000000007858,-0.8690000000024156,-4.861978811828295e-05,-5.558139547939332e-05,0.0,17712.641191274983,0.8610000000007858,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496559,17707.977,17707.977,17706.941,17706.941,1.0360000000000582,-1.037000000000262,-5.850470666412421e-05,-5.794453330183483e-05,0.0,17711.60479286141,1.0360000000000582,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496619,17706.927,17706.927,17705.907,17705.907,1.0200000000004366,-1.0339999999996508,-5.76045747520412e-05,-5.941582172855264e-05,0.0,17710.56883052304,1.0200000000004366,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496679,17705.898,17705.898,17704.989,17704.989,0.9089999999996508,-0.9179999999978463,-5.133882506267972e-05,-5.59295779782633e-05,0.0,17709.554315882546,0.9089999999996508,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496739,17704.965,17704.965,17703.663,17703.663,1.3019999999996799,-1.3260000000009313,-7.353869380705807e-05,-5.7921317680837226e-05,0.0,17708.483167540326,1.3019999999996799,0.0,0.0,0.0,1,0.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496799,17703.642,17703.642,17702.463,17702.463,1.1790000000000873,-1.2000000000007276,-6.659646642199879e-05,-6.15166533415804e-05,0.0,17707.388591623967,1.1790000000000873,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496859,17702.451,17702.451,17701.365,17701.365,1.0859999999993306,-1.0979999999981374,-6.13474371429883e-05,-6.208519943735321e-05,0.0,17706.29339314694,1.0859999999993306,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496919,17701.355,17701.355,17700.221,17700.221,1.1339999999981956,-1.1440000000002328,-6.406289236039815e-05,-6.33768629590246e-05,0.0,17705.189321665737,1.1339999999981956,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752496979,17700.197,17700.197,17699.026,17699.026,1.1709999999984575,-1.194999999999709,-6.615745576156341e-05,-6.634058909880136e-05,0.0,17704.068717726575,1.1709999999984575,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497039,17699.009,17699.009,17698.12,17698.12,0.8889999999992142,-0.9060000000026776,-5.022880094581647e-05,-6.167861052655302e-05,0.0,17702.987132685434,0.8889999999992142,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497099,17698.099,17698.099,17697.163,17697.163,0.9359999999978754,-0.9569999999985157,-5.288703605951552e-05,-5.8936724454056375e-05,0.0,17701.92819946996,0.9359999999978754,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497159,17697.127,17697.127,17696.052,17696.052,1.0750000000007276,-1.1110000000007858,-6.0744323075758434e-05,-5.881610164061039e-05,0.0,17700.85979956639,1.0750000000007276,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497219,17696.044,17696.044,17695.026,17695.026,1.018000000000029,-1.025999999998021,-5.75269817367107e-05,-5.7508919515872914e-05,0.0,17699.799108736195,1.018000000000029,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497279,17695.024,17695.024,17694.106,17694.106,0.9180000000014843,-0.9200000000018917,-5.1878991517699224e-05,-5.465322666710007e-05,0.0,17698.763998056944,0.9180000000014843,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497339,17694.105,17694.105,17693.134,17693.134,0.9710000000013679,-0.9720000000015716,-5.487703390487215e-05,-5.5582873258911205e-05,0.0,17697.740362046647,0.9710000000013679,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497399,17693.107,17693.107,17691.907,17691.907,1.2000000000007276,-1.2269999999989523,-6.782302283034447e-05,-5.8570070613076994e-05,0.0,17696.6797507655,1.2000000000007276,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497459,17691.903,17691.903,17690.803,17690.803,1.0999999999985448,-1.1039999999993597,-6.217533523660767e-05,-5.885627304524684e-05,0.0,17695.611250626273,1.0999999999985448,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497519,17690.796,17690.796,17689.841,17689.841,0.9549999999981083,-0.9619999999995343,-5.398287335392417e-05,-5.814745136868953e-05,0.0,17694.562114148725,0.9549999999981083,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497579,17689.794,17689.794,17688.742,17688.742,1.0520000000033178,-1.099000000001979,-5.946931886280404e-05,-5.9665516837710506e-05,0.0,17693.503911576187,1.0520000000033178,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497639,17688.694,17688.694,17687.548,17687.548,1.1460000000006403,-1.1939999999995052,-6.478714595891818e-05,-6.164753924851971e-05,0.0,17692.42101856229,1.1460000000006403,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497699,17687.533,17687.533,17686.532,17686.532,1.0010000000002037,-1.0159999999996217,-5.659353398804705e-05,-5.940164148006022e-05,0.0,17691.350287914556,1.0010000000002037,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497759,17686.53,17686.53,17685.434,17685.434,1.09599999999773,-1.0979999999981374,-6.196806270069538e-05,-5.9360186972877774e-05,0.0,17690.274599202774,1.09599999999773,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497819,17685.43,17685.43,17684.504,17684.504,0.9259999999994761,-0.930000000000291,-5.2359484615272355e-05,-5.90355092251474e-05,0.0,17689.22539934768,0.9259999999994761,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497879,17684.5,17684.5,17683.409,17683.409,1.0910000000003492,-1.0950000000011642,-6.169244253444255e-05,-5.9480133959475104e-05,0.0,17688.167872193517,1.0910000000003492,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497939,17683.378,17683.378,17682.245,17682.245,1.1330000000016298,-1.1640000000006694,-6.407146869798462e-05,-5.933699850728839e-05,0.0,17687.090986340107,1.1330000000016298,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752497999,17682.23,17682.23,17680.98,17680.98,1.25,-1.264999999999418,-7.069244094212098e-05,-6.215677989810318e-05,0.0,17685.979897914593,1.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498059,17680.972,17680.972,17680.08,17680.08,0.8919999999998254,-0.8999999999978172,-5.044971509483898e-05,-5.985311037693189e-05,0.0,17684.90718920275,0.8919999999998254,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498119,17680.057,17680.057,17679.217,17679.217,0.8400000000001455,-0.8630000000011933,-4.751115904208598e-05,-5.888344526229463e-05,0.0,17683.872609347614,0.8400000000001455,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498179,17679.208,17679.208,17678.302,17678.302,0.9059999999990396,-0.9150000000008731,-5.1246639555292274e-05,-5.679428466646456e-05,0.0,17682.85977128432,0.9059999999990396,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498239,17678.277,17678.277,17677.224,17677.224,1.0529999999998836,-1.0780000000013388,-5.9564628385440715e-05,-5.589291660395579e-05,0.0,17681.83508559617,1.0529999999998836,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498299,17677.218,17677.218,17676.325,17676.325,0.8930000000000291,-0.8989999999976135,-5.0516998772093495e-05,-5.185782816995029e-05,0.0,17680.83325185132,0.8930000000000291,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498359,17676.294,17676.294,17675.143,17675.143,1.151000000001659,-1.1820000000006985,-6.511545915686053e-05,-5.4790976982354604e-05,0.0,17679.798660605535,1.151000000001659,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498419,17675.116,17675.116,17674.151,17674.151,0.9650000000001455,-0.9919999999983702,-5.459652994640292e-05,-5.6208051163217985e-05,0.0,17678.77181322262,0.9650000000001455,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498479,17674.143,17674.143,17673.061,17673.061,1.0819999999985157,-1.0900000000001455,-6.121937567204904e-05,-5.820259838656935e-05,0.0,17677.733483545606,1.0819999999985157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498539,17673.047,17673.047,17672.046,17672.046,1.0010000000002037,-1.015000000003056,-5.6639921797311114e-05,-5.7617657068943425e-05,0.0,17676.699395628035,1.0010000000002037,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752498599,17672.023,17672.023,17670.905,17670.905,1.118000000002212,-1.1409999999996217,-6.326383798856598e-05,-6.016702491223792e-05,0.0,17675.64586915003,1.118000000002212,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
